id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
30847,147002,2025-11-19,1,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:00:00,2025-11-13 04:04:00
30849,147002,2025-11-19,1,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:04:00,2025-11-13 04:06:00
30884,147048,2025-11-19,1,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:06:00,2025-11-13 04:10:00
30886,147048,2025-11-19,1,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:10:00,2025-11-13 04:12:00
30887,147048,2025-11-19,1,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:22:00,2025-11-13 04:24:00
30932,147082,2025-11-19,2,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:34:00,2025-11-13 04:38:00
30933,147082,2025-11-19,2,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 04:48:00,2025-11-13 04:56:00
30939,147082,2025-11-19,2,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 05:06:00,2025-11-13 05:10:00
30991,148505,2025-11-19,4,4822,1,2612,coldboxsoprado,sopradora,Silica,0.0,2,peça,6,1,12,0,24,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 05:20:00,2025-11-13 05:24:00
30992,148505,2025-11-19,4,4822,2,2574,coldboxsoprado,sopradora,Silica,0.0,2,peça,6,1,12,0,24,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 05:24:00,2025-11-13 05:28:00
30999,148509,2025-11-19,5,4823,1,2575,coldboxsoprado,sopradora,Silica,1.0,2,peça,2,1,10,0,20,10,1,14,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 05:38:00,2025-11-13 05:48:00
31000,148509,2025-11-19,5,4823,2,2576,coldboxsoprado,sopradora,Silica,1.0,1,peça,1,1,10,0,10,10,1,14,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 05:48:00,2025-11-13 05:58:00
31001,148509,2025-11-19,5,4823,3,2577,coldboxsoprado,sopradora,Silica,1.0,2,peça,4,1,10,0,20,5,1,7,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 06:08:00,2025-11-13 06:13:00
30970,147299,2025-11-19,13,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 06:43:00,2025-11-13 07:55:00
30851,147003,2025-11-19,15,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 07:55:00,2025-11-13 07:59:00
30853,147003,2025-11-19,15,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 07:59:00,2025-11-13 08:01:00
30889,147049,2025-11-19,15,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 08:01:00,2025-11-13 08:05:00
30891,147049,2025-11-19,15,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 08:05:00,2025-11-13 08:07:00
30892,147049,2025-11-19,15,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-11-13,2025-11-17,10/11/2025 23:02:03,68,68,2025-11-10 23:02:03.000,2025-11-10,coldboxsoprado_sopradora,True,2025-11-13 08:17:00,2025-11-13 08:19:00
