_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145726,9/3/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/28/2025,9/1/2025
145744,9/3/2025,,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/28/2025,9/1/2025
145744,9/3/2025,,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/28/2025,9/1/2025
145744,9/3/2025,,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/28/2025,9/1/2025
145824,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145824,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145824,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145824,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145824,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145825,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145825,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145825,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145825,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145825,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145826,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145826,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145826,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145826,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145826,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145877,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145877,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145877,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145877,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145877,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145878,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145878,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145878,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145878,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145878,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145879,9/3/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145879,9/3/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/28/2025,9/1/2025
145879,9/3/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/28/2025,9/1/2025
145879,9/3/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
145879,9/3/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/28/2025,9/1/2025
146081,9/3/2025,,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/28/2025,9/1/2025
146081,9/3/2025,,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/28/2025,9/1/2025
146081,9/3/2025,,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/28/2025,9/1/2025
146081,9/3/2025,,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/28/2025,9/1/2025
145727,9/4/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145727,9/4/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/29/2025,9/2/2025
145728,9/4/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/29/2025,9/2/2025
145745,9/4/2025,,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/29/2025,9/2/2025
145745,9/4/2025,,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/29/2025,9/2/2025
145745,9/4/2025,,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,1,2562,Pep Set,Carrossel,Silica,4,"  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,2,2563,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,3,2564,Pep Set,Carrossel,Silica,"12,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,4,2565,Pep Set,Vibrado,Silica,"67,7","  1,00 ",peça,1,1,6,0,6,  6 ,  28 ,  168 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,5,2566,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,6,2567,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,7,2568,Pep Set,Carrossel,Silica,"8,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/29/2025,9/2/2025
145798,9/4/2025,,4621,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  3,00 ",peça,3,1,6,0,18,  6 ,  1 ,  9 ,8/29/2025,9/2/2025
145827,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145827,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145827,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145827,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145827,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145828,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145828,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145828,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145828,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145828,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145829,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145829,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145829,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145829,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145829,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145880,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145880,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145880,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145880,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145880,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145881,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145881,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145881,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145881,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145881,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145882,9/4/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145882,9/4/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/29/2025,9/2/2025
145882,9/4/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/29/2025,9/2/2025
145882,9/4/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
145882,9/4/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/29/2025,9/2/2025
146082,9/4/2025,,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/29/2025,9/2/2025
146082,9/4/2025,,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/29/2025,9/2/2025
146082,9/4/2025,,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/29/2025,9/2/2025
146082,9/4/2025,,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/29/2025,9/2/2025
145729,9/5/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145729,9/5/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,9/1/2025,9/3/2025
145730,9/5/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,9/1/2025,9/3/2025
145830,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145830,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145830,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145830,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145830,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145831,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145831,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145831,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145831,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145831,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145832,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145832,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145832,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145832,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145832,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145883,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145883,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145883,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145883,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145883,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145884,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145884,9/5/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,9/1/2025,9/3/2025
145884,9/5/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
145884,9/5/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145884,9/5/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,9/1/2025,9/3/2025
145885,9/5/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,9/1/2025,9/3/2025
